fuente,nit,nit-razon social,Sector,ut,ventas
,830126645,830126645 - Business Intelligence Software Assessor Corporation Sas Bic,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,3404
,830126652,830126652 - Inmobiliaria Gadu Ltda,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,446
,830126667,830126667 - Inversiones Bareño Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,320
,830126749,830126749 - Compañia De Inversiones Integrales Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",,592
,830126752,830126752 - Metalicas Snaire Ltda,"F4322 - Instalaciones de fontanería, calefacción y aire acondicionado",,10278
,830126799,830126799 - Evan Ltda,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,1038
,830126819,830126819 - Reciclair Sas,C2014 - Fabricación de caucho sintético en formas primarias,,5011
,830126832,830126832 - Hi Tech Zipp S.A.S,G4642 - Comercio al por mayor de prendas de vestir,,23590
,830126910,830126910 - Roosiri Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,343
,830126983,830126983 - Importaciones Intertran Ltda,G4792 - Comercio al por menor realizado a través de casas de venta o por correo,,2318
,830127076,830127076 - Anglogold Ashanti Colombia Sas,B0722 - Extracción de oro y otros metales preciosos,,5814
,830127077,830127077 - Ideandina Sas,M7310 - Publicidad,,1116
,830127374,830127374 - Dasa Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,296
,830127647,830127647 - Fmc Colombia S.A.S.,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,90235
,830127736,830127736 - Inversiones Dyd S.A.,Q8699 - Otras actividades de atención de la salud humana,,2095
,830127761,830127761 - Unique Collection S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,11377
,830127767,830127767 - Mediaprint Group Sas,C1811 - Actividades de impresión,,264
,830127805,830127805 - Maxiporcinos Sa En Reorganizacion,A0144 - Cría de ganado porcino,,2951
,830127808,830127808 - Boracay Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,764
,830127931,830127931 - J A Servicios Eficientes Sas  En Reorganizacion,N8292 - Actividades de envase y empaque,,1631
,830128134,830128134 - Ltc Eu,"N7740 - Arrendamiento de propiedad intelectual y productos similares, excepto obras protegidas por derechos de autor",,921
,830128249,830128249 - Inversiones Agropecuarias Australia Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1605
,830128393,830128393 - Ofidiex Sas,"C1620 - Fabricación de hojas de madera para enchapado; fabricación de tableros contrachapados, tableros laminados, tableros de partículas y otros tableros y paneles",,746
,830128394,830128394 - Aes Sas,F4111 - Construcción de edificios residenciales,,1307
,830128472,830128472 - Panamproject S.A.S,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",,6370
,830128516,830128516 - Disertran S.A.,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",,9834
,830128636,830128636 - Marias Marias Y Cia S En C S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1230
,830128786,830128786 - Buona Vita Construcciones Sas,F4111 - Construcción de edificios residenciales,,151
,830128894,830128894 - Gestión Rural Y Urbana Sas,F4330 - Terminación y acabado de edificios y obras de ingeniería civil,,13090
,830128967,830128967 - Autoexpress Morato S.A.S,G4520 - Mantenimiento y reparación de vehículos automotores,,498
,830129016,830129016 - Creating Customer Vantage Sa,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,,14246
,830129079,830129079 - Industria The Fancy Cake Ltda,C1081 - Elaboración de productos de panadería,,5625
,830129190,830129190 - Palmas San Rafael Sas,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,5623
,830129215,830129215 - Silk Banca De Inversion Sas,M7020 - Actividades de consultoría de gestión,,1027
,830129289,830129289 - Solarte Nacional De Construcciones Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,131664
,830129311,830129311 - Inversiones Mym Camisetas Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,588
,830129353,830129353 - Investigaciones Y Desarrollo Farmoquimico Ltda,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,2768
,830129393,830129393 - Inverinmovili Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1587
,830129394,830129394 - Spoleto Culinaria Italiana Sas,I5611 - Expendio a la mesa de comidas preparadas,,17331
,830129423,830129423 - Centro Ferretero Mafer Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,19653
,830129729,830129729 - Systems And Solutions Ltda,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,7105
,830129823,830129823 - Eliseo Urrego E Hijos Sas,F4321 - Instalaciones eléctricas,,11435
,830129852,830129852 - Loyalquo S.A.S.,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",,5010
,830129904,830129904 - Listo Operador Logistico Sas,H4923 - Transporte de carga por carretera,,13010
,830129912,830129912 - Pae Colombia Ltda.,"C3315 - Mantenimiento y reparación especializado de equipo de transporte, excepto los vehículos automotores, motocicletas y bicicletas",,634
,830129953,830129953 - Trust Group Consultores S.A.S.,M6910 - Actividades jurídicas,,4674
,830130023,830130023 - Idaia Colombia Sas En Reorganización,K6493 - Actividades de compra de cartera o factoring,,1011
,830130045,830130045 - Ingenieria Y Servicios Ambientales Isa Internacional Ltda En Reorganizacion,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,,610
,830130119,830130119 - Promotara Arquicreto Sas,F4111 - Construcción de edificios residenciales,,26612
,830130244,830130244 - Inversiones Comidas Rapidas Colombianas Corracol Sas,C1081 - Elaboración de productos de panadería,,2109
,830130274,830130274 - Towertech Americas Sas En Proceso De Reorganizacion,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,1715
,830130401,830130401 - Soloplast Sas,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",,21895
,830130469,830130469 - Fertrac Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,81332
,830130510,830130510 - Inalambria Internacional Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,10465
,830130514,830130514 - Pinturas Purpura Eu,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,2186
,830130601,830130601 - Industrias Parmon Sas,C2511 - Fabricación de productos metálicos para uso estructural,,3705
,830130827,830130827 - Medigases S.A.S,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,1009
,830130855,830130855 - Inversiones Interglobal S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,364
,830130926,830130926 - Technology & Solutions Sas,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",,166
,830130958,830130958 - Comercializadora Ortecar Sas,G4721 - Comercio al por menor de productos agrícolas para el consumo en establecimientos especializados,,838
,830130970,830130970 - Inversiones Empresariales Cabalu Ltda,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1403
,830130972,830130972 - Sociedad De Inversionistas Y Proveedores Sodeinpro S.A.,K6493 - Actividades de compra de cartera o factoring,,268
,830130978,830130978 - Folium Asociados Ltda,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,,3387
,830131224,830131224 - Continental De Tornillos Y Herramientas Ltda,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,3714
,830131288,830131288 - Mcvc Sas,M6910 - Actividades jurídicas,,752
,830131362,830131362 - Inversiones Acofor Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,14304
,830131496,830131496 - Palmas San Jorge Sas,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,2491
,830131527,830131527 - Palmas Del Sogamoso Sas,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,,3632
,830131545,830131545 - Doral Trading Corp Sucursal Colombia,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,320
,830131593,830131593 - Avanti Consultorias E Inversiones S.A.S.,M7020 - Actividades de consultoría de gestión,,689
,830131674,830131674 - Hr Solutions Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,,15174
,830131698,830131698 - Bebuca Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,157
,830131719,830131719 - Cerpaco Ltda,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,499
,830131726,830131726 - Vive Cafe Sa Bic,"C1062 - Descafeinado, tostión y molienda del café",,18645
,830131734,830131734 - Implicito Carrillo Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,651
,830131793,"830131793 - Tecnipersonal S,A,S",N7820 - Actividades de empresas de servicios temporales,,843
,830131794,"830131794 - Sociedad De Comercializacion Internacional Andina De Equipos, Suministros Y Servicios Sas","C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",,671
,830131938,830131938 - Empresa General De Aguas S A S,C2011 - Fabricación de sustancias y productos químicos básicos,,893
,830132170,830132170 - Conversion De Sales Y Concentrados S.A. En Reorganizacion,B0892 - Extracción de halita (sal),,16566
,830132182,830132182 - Maz Proyectos Inmobiliarios Sas,F4111 - Construcción de edificios residenciales,,29701
,830132339,830132339 - Diselec & Diseños Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,,3196
,830132355,830132355 - Chr Hansen Colombia Sas,G4631 - Comercio al por mayor de productos alimenticios,,25480
,830132432,830132432 - Sis Vida Sas,"K6629 - Evaluación de riesgos y daños, y otras actividades de servicios auxiliares",,21978
,830132569,830132569 - Inversiones Rosvana Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,1327
,830132604,830132604 - Inversiones Sector Salud S.A.,K6494 - Otras actividades de distribución de fondos,,8783
,830132614,830132614 - Cel Union Sas,"G4741 - Comercio al por menor de computadores, equipos periféricos, programas de informática y equipos de telecomunicaciones en establecimientos especializados",,3252
,830132647,830132647 - Vargas Williamson Arquitectos Sas,M7111 - Actividades de arquitectura,,1396
,830132755,830132755 - Colombiana De Representaciones Ingenieria Y Suministros S.A.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,,11
,830132767,830132767 - Importadora Yumar S.A.S.,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,,6031
,830132824,830132824 - Esrico,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,2286
,830132832,830132832 - Identica Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,9268
,830132864,830132864 - Agopla Sas,F4290 - Construcción de otras obras de ingeniería civil,,10499
,830132887,830132887 - El Polo Electrico Sas,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",,2612
,830132888,830132888 - Global Group Asociados S.A.S,F4111 - Construcción de edificios residenciales,,1835
,830132992,830132992 - Manufacturas Cadugi Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",,814
,830133111,830133111 - Minera Tayrona Sa,"B0812 - Extracción de arcillas de uso industrial, caliza, caolín y bentonitas",,293
,830133271,830133271 - Ecomil Sas Empresa De Comunicaciones Moviles,J6190 - Otras actividades de telecomunicaciones,,10583
,830133294,830133294 - Mundo Litografico Editorial Educativa Sas,J5811 - Edición de libros,,12663
,830133430,830133430 - P Y Z Inversiones Comerciales Ltda,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,795
,830133476,830133476 - De La Espriella Lawyers Enterprise Sas,M6910 - Actividades jurídicas,,11926
,830133522,830133522 - Gimnasio Santamaria Del Alcazar Cia Limitada,P8513 - Educación básica primaria,,3656
,830133597,830133597 - Estructuras En Finanzas Sa,M7020 - Actividades de consultoría de gestión,,1547
,830133622,830133622 - Sutaxi Sas,H4921 - Transporte de pasajeros,,387
,830133654,830133654 - Elite Nissim Y Cia S En C,"C1082 - Elaboración de cacao, chocolate y productos de confitería",,5117
,830133692,830133692 - Pcs Automatizacion Y Control Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,4686
,830133704,830133704 - Inmobiliaria Mz Sa,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,855
,830133759,830133759 - El Portal De Fagua S.A.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,868
,830133862,830133862 - Sumi Ret Sas,G4690 - Comercio al por mayor no especializado,,9629
,830134152,830134152 - Compañia De Inversiones Construganadera Sp Sas,F4290 - Construcción de otras obras de ingeniería civil,,2163
