fuente,nit,nit-razon social,Sector,ut,ventas
prospectos,860038955,860038955 - Toppan Hogier S.A.S,C1811 - Actividades de impresión,150.0,124689
prospectos,860050222,860050222 - Compañia  General  De  Alimentos Y Conservas Gran Union Ltda,"C1020 - Procesamiento y conservación de frutas, legumbres, hortalizas y tubérculos",150.0,4813
prospectos,860051638,860051638 - Servicios Y Mano De Obra Suplementaria Servimos Sas,N7820 - Actividades de empresas de servicios temporales,150.0,41553
prospectos,860052601,860052601 - Exro Sas,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",150.0,42880
prospectos,860054967,860054967 - Constructora Plinco S.A,F4111 - Construcción de edificios residenciales,150.0,1280
prospectos,860055583,860055583 - Equipos Y Controles Industriales S.A.,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,150.0,46712
prospectos,860058831,860058831 - Avicola Los Cambulos S.A,A0145 - Cría de aves de corral,150.0,660808
prospectos,860059038,860059038 - Aeroviajes Pacifico De Bogota Sas,N7911 - Actividades de las agencias de viaje,150.0,5404
prospectos,860072045,860072045 - Hl Ingenieros S.A. En Reorganizacion,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,150.0,7615
prospectos,860075787,860075787 - Joli Foods S.A.S.,G4631 - Comercio al por mayor de productos alimenticios,150.0,81776
prospectos,860080392,860080392 - Elementos Metalicos Sa,F4290 - Construcción de otras obras de ingeniería civil,150.0,2882
prospectos,860400008,860400008 - Molino El Lobo S.A.,C1051 - Elaboración de productos de molinería,150.0,250860
prospectos,860502262,860502262 - Distribuidora Internacional De Drogas Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",150.0,49661
prospectos,860510628,860510628 - Odinsa Proyectos E Inversiones S.A.,N8299 - Otras actividades de servicio de apoyo a las empresas n.c.p.,150.0,2655
prospectos,860510826,860510826 - Industrial Taylor Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,150.0,47222
prospectos,860515204,860515204 - Pesquera Jaramillo Ltda,I5611 - Expendio a la mesa de comidas preparadas,150.0,15977
prospectos,860516431,860516431 - Gran Tierra Energy Colombia Gmbh Sucursal Colombia,B0610 - Extracción de petróleo crudo,150.0,1375305
prospectos,860518811,860518811 - Quimica Cosmos S.A,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",150.0,162942
prospectos,860520243,860520243 - Comercializadora Baldini S A Baldini,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,150.0,141269
prospectos,860531602,860531602 - Laboratorios Legrand Sa,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",150.0,165758
prospectos,860532244,860532244 - Zuluaga Y Soto Sas,G4631 - Comercio al por mayor de productos alimenticios,150.0,219419
prospectos,890101279,890101279 - Continente Sas,G4690 - Comercio al por mayor no especializado,150.0,115896
prospectos,890104521,890104521 - Laboratorios Rety De Colombia S.A.S.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",150.0,86457
prospectos,890110294,890110294 - Centralde Soldaduras Y Proteccino Industrial Sa,G4690 - Comercio al por mayor no especializado,150.0,71533
prospectos,890116102,890116102 - Serviparamo Sas,C3312 - Mantenimiento y reparación especializado de maquinaria y equipo,150.0,67854
prospectos,890203194,890203194 - Laboratorios Chalver De Colombia Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",150.0,182165
prospectos,890300684,890300684 - Reckitt Benckiser Colombia S.A.,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",150.0,139654
prospectos,890311875,890311875 - Schneider Electric De Colombia Sas,C2790 - Fabricación de otros tipos de equipo eléctrico n.c.p.,150.0,533344
prospectos,890319254,890319254 - Suprapak S.A.S,C2229 - Fabricación de artículos de plástico n.c.p.,150.0,28291
prospectos,890331426,890331426 - Adiela De Lombana Sa,"G4752 - Comercio al por menor de artículos de ferretería, pinturas y productos de vidrio en establecimientos especializados",150.0,136862
prospectos,890801783,890801783 - Sancho Bbdo Worldwide Inc Sas,M7310 - Publicidad,150.0,95030
Clientes,890900098,890900098 - Landers Y Cia S.A.S,C2750 - Fabricación de aparatos de uso doméstico,150.0,159039
prospectos,890900395,890900395 - Juan Neustadtel,G4690 - Comercio al por mayor no especializado,150.0,97699
prospectos,890900535,890900535 - Kellogg De Colombia S.A.,C1089 - Elaboración de otros productos alimenticios n.c.p.,150.0,255939
prospectos,890907841,890907841 - Almacen Rodamientos Sa,G4690 - Comercio al por mayor no especializado,150.0,105817
prospectos,890917324,890917324 - Creaciones Monteblanco S.A.S,"C1410 - Confección de prendas de vestir, excepto prendas de piel",150.0,4689
prospectos,890924076,890924076 - Planautos S.A,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",150.0,19394
prospectos,890924742,890924742 - Fabrica De Calzado Kondor S.A.S,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",150.0,47598
prospectos,890929329,890929329 - Supermercado Los Ibañez Sas,"G4711 - Comercio al por menor en establecimientos no especializados con surtido compuesto principalmente por alimentos, bebidas (alcohólicas y no alcohólicas) o tabaco",150.0,55471
Clientes,890932535,890932535 - Mérieux Nutrisciences Colombia S.A.S.,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",150.0,18592
prospectos,890936126,890936126 - Motofrenos Sas,C2410 - Industrias básicas de hierro y de acero,150.0,21459
prospectos,890942766,890942766 - Constructora Monserrate De Colombia Sas,F4111 - Construcción de edificios residenciales,150.0,37567
prospectos,891100881,891100881 - Moreno Vargas Sociedad Anonima,F4290 - Construcción de otras obras de ingeniería civil,150.0,121040
prospectos,899999002,899999002 - Empresa Colombiana De Productos Veterinarios S.A Vecol S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",150.0,120210
prospectos,900072847,900072847 - Gne Soluciones S.A.S,G4731 - Comercio al por menor de combustible para automotores,150.0,370863
prospectos,900074367,900074367 - Grupo Al Sas,G4631 - Comercio al por mayor de productos alimenticios,150.0,95611
prospectos,900074458,900074458 - Green Sqa Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",150.0,23103
Clientes,900076424,900076424 - Pegsa Ltda,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,150.0,62373
prospectos,900084777,900084777 - Red Empresarial De Servicios Sa,H5310 - Actividades postales nacionales,150.0,61743
prospectos,900098143,900098143 - Organizacion Edyfica S.A.,F4111 - Construcción de edificios residenciales,150.0,11221
prospectos,900099945,900099945 - Global Service Pharmaceutical Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",150.0,101657
prospectos,900136788,900136788 - Forus Colombia Sas,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,150.0,106177
prospectos,900138858,900138858 - Breccia Salud Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",150.0,133790
prospectos,900139910,900139910 - Don Jediondo Sopitas Y Parrilla Sas En Reorganizacion,I5611 - Expendio a la mesa de comidas preparadas,150.0,23998
prospectos,900147238,900147238 - Aportes En Linea Sa,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",150.0,90242
Clientes,900165846,900165846 - Inproyec Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,150.0,18270
prospectos,900172963,900172963 - Hlf Colombia Ltda,"G4729 - Comercio al por menor de otros productos alimenticios n.c.p., en establecimientos especializados",150.0,180771
Clientes,900174552,900174552 - Administracion Operativa Automotriz S.A.S.,N7710 - Alquiler y arrendamiento de vehículos automotores,150.0,20325
prospectos,900194910,900194910 - Draeger Colombia Sa,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,150.0,99303
Clientes,900211457,900211457 - Its Infocomunicacion Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,150.0,78462
prospectos,900235088,900235088 - Tecpetrol Colombia S.A.S.,B0610 - Extracción de petróleo crudo,150.0,576829
prospectos,900241676,900241676 - Automotriz Italoamerica S.A.S.,G4511 - Comercio de vehículos automotores nuevos,150.0,228179
prospectos,900255884,900255884 - Schneider Electric Systems Colombia Ltda,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,150.0,87311
prospectos,900266641,900266641 - Ciena International Inc,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,150.0,36118
prospectos,900276317,900276317 - Operadora Minera S.A.S,B0722 - Extracción de oro y otros metales preciosos,150.0,180791
prospectos,900294369,900294369 - Comercial Card Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,150.0,987045
prospectos,900311748,900311748 - Yeapdata Sas,J6190 - Otras actividades de telecomunicaciones,150.0,91190
prospectos,900317003,900317003 - Colener S.A.S,K6613 - Otras actividades relacionadas con el mercado de valores,150.0,231331
prospectos,900320612,900320612 - Sap Colombia Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,150.0,967666
prospectos,900329625,900329625 - Tractocentro Colombia S.A.S,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,150.0,17314
Clientes,900333610,900333610 - Sos Contingencias Sas,H5229 - Otras actividades complementarias al transporte,150.0,18408
prospectos,900334771,900334771 - Logan Drilling Colombia S.A.S.,B0990 - Actividades de apoyo para otras actividades de explotación de minas y canteras,150.0,46128
prospectos,900335275,900335275 - Ingeniería Y Servicios Tecnicos Seringtec Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,150.0,101646
prospectos,900396965,900396965 - Agroindustrial De Palma Aceitera Sa Sucursal Colombia,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,150.0,135214
prospectos,900402080,900402080 - Fresenius Kabi Colombia Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",150.0,287204
prospectos,900406158,900406158 - Empaques Industriales De Colombia Sas,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",150.0,149866
prospectos,900420122,900420122 - Virgin Mobile Colombia S.A.S.,J6120 - Actividades de telecomunicaciones inalámbricas,150.0,104642
prospectos,900422533,900422533 - Nutrabiotics Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",150.0,47973
prospectos,900424295,900424295 - New Lift Solutions Bv Sucursal Colombia,B0910 - Actividades de apoyo para la extracción de petróleo y de gas natural,150.0,134189
prospectos,900437236,900437236 - Sorc Ingenieria Sas,F4290 - Construcción de otras obras de ingeniería civil,150.0,10692
prospectos,900444717,900444717 - Conexia Sas,J6202 - Actividades de consultoría informática y actividades de administración de instalaciones informáticas,150.0,11319
prospectos,900473830,900473830 - Gunvor Colombia Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",150.0,793015
prospectos,900480115,900480115 - South Pole Carbon Asset Management Sas,G4669 - Comercio al por mayor de otros productos n.c.p.,150.0,41141
Clientes,900486095,900486095 - Viappiani De Colombia S.A.S,C1811 - Actividades de impresión,150.0,81913
prospectos,900497906,900497906 - Puma Energy Colombia Combustibles Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",150.0,670617
prospectos,900517378,900517378 - Csp De Colombia Ltda,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,150.0,306506
prospectos,900558342,900558342 - Concremack Sas,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",150.0,93661
prospectos,900563232,900563232 - Termomorichal Sas,D3511 - Generación de energía eléctrica,150.0,121966
prospectos,900697200,900697200 - Comercializadora De Servicios Del Atlantico Sas,R9200 - Actividades de juegos de azar y apuestas,150.0,104156
prospectos,900705881,900705881 - Grupo Costa Dorada Sas,G4631 - Comercio al por mayor de productos alimenticios,150.0,75645
prospectos,900713658,900713658 - Cne Oil & Gas Sas,B0620 - Extracción de gas natural,150.0,697858
Clientes,900738933,900738933 - Ranking Sport Sas,G4643 - Comercio al por mayor de calzado,150.0,85373
prospectos,900748750,900748750 - Oi Latam Services S.A.S,N8211 - Actividades combinadas de servicios administrativos de oficina,150.0,39690
prospectos,900794750,900794750 - Siscoax Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,150.0,16511
prospectos,900797285,900797285 - Huge Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",150.0,87064
