PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
prospectos,860075203,860075203 - Iinversiones El Sol Del Llano S.A,A0126 - Cultivo de palma para aceite (palma africana) y otros frutos oleaginosos,100,$18291,$3658,$9551,$2000,$66235
prospectos,860503184,860503184 - Bip Colombia Sas,M7020 - Actividades de consultoría de gestión,100,$70794,$17699,$18942,$8507,$19845
prospectos,860509265,860509265 - Publicaciones Semana S.A.,"J5813 - Edición de periódicos, revistas y otras publicaciones periódicas",100,$184949,$46237,$61172,$31154,$273894
prospectos,860516806,860516806 - Permoda Ltda,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100,$4027416,$805483,$1469377,$2820206,$1741342
prospectos,860519840,860519840 - Piaro Impresores Sas,C1709 - Fabricación de otros artículos de papel y cartón,100,$126606,$31651,$42756,$39527,$34765
prospectos,890100837,890100837 - Laboratorios Incobra S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",100,$105941,$52971,$62856,$17523,$99664
prospectos,890101676,890101676 - Fabrica De Bolsas De Papel Unibol Sas,C1709 - Fabricación de otros artículos de papel y cartón,100,$1073441,$214688,$306472,$397283,$582313
prospectos,890101778,890101778 - Sonovista Publicidad S.A.,M7310 - Publicidad,100,$108801,$21760,$79858,$2776,$115292
prospectos,890112662,890112662 - Mavig Sa,F4111 - Construcción de edificios residenciales,100,$65468,$16367,$12418,$6364,$163666
prospectos,890112740,890112740 - Laboratorio Oftalmico De La Costa Sas,"C3250 - Fabricación de instrumentos, aparatos y materiales médicos y odontológicos (incluido mobiliario)",100,$41695,$10424,$24118,$11851,$26366
prospectos,890113508,890113508 - Finotex Sa,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",100,$150566,$30113,$45926,$22674,$87530
prospectos,890113551,890113551 - Pavimento Universal S.A.,F4210 - Construcción de carreteras y vías de ferrocarril,100,$65574,$32787,$15576,$33883,$51970
prospectos,890115406,890115406 - A Construir S.A.,F4290 - Construcción de otras obras de ingeniería civil,100,$679957,$226652,$100159,$154281,$382751
prospectos,890209174,890209174 - Ismocol Sa,F4290 - Construcción de otras obras de ingeniería civil,100,$2892876,$723219,$419488,$179396,$2138620
prospectos,890300012,890300012 - Netafim Colombia S.A.S,F4290 - Construcción de otras obras de ingeniería civil,100,$330969,$66194,$70588,$21581,$97235
Clientes,890300292,890300292 - Laboratorios Baxter S.A.,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",100,$3564920,$712984,$963238,$1607,$3307958
prospectos,890300484,890300484 - Pinturas Algreco S.A.,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",100,$359582,$71916,$89094,$70107,$123087
prospectos,890300918,890300918 - Sager Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,100,$45650,$45650,$18775,$17418,$29382
prospectos,890302609,890302609 - Sonoco De Colombia Ltdasonoco De Colombia Ltdasonoco De Colombia Ltda,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",100,$629297,$125859,$236993,$336885,$452088
prospectos,890316640,890316640 - Fercon S.A.,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,100,$89505,$22376,$41856,$20306,$31553
prospectos,890317417,890317417 - Gilmedica Sas,G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,100,$365826,$73165,$165839,$35349,$311630
prospectos,890320412,890320412 - Industrias Rebra Sas,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,100,$27392,$6848,$7886,$501,$19526
prospectos,890323239,890323239 - Summar Temporales Sas,N7820 - Actividades de empresas de servicios temporales,100,$937780,$187556,$64927,$34830,$51969
prospectos,890323667,890323667 - Metalicas Jep Sas,C3110 - Fabricación de muebles,100,$86782,$21695,$28690,$36839,$70139
prospectos,890331949,890331949 - Cobo Medical Sas Bic,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100,$1005353,$251338,$144742,$8617,$244630
prospectos,890900062,890900062 - Fabrica De Brassieres Haby Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100,$83108,$20777,$39153,$264,$64685
prospectos,890900290,890900290 - Consorcio Industrial Sas,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,100,$110783,$27696,$39718,$41898,$47590
prospectos,890900402,890900402 - Indural S.A.,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",100,$117378,$29344,$33031,$11481,$122912
prospectos,890900431,"890900431 - Industrias Kent Y Sorrento S,A,",C2221 - Fabricación de formas básicas de plástico,100,$253292,$63323,$50767,$27231,$76523
prospectos,890900486,890900486 - Laminacion De Colombia Sas,C2429 - Industrias básicas de otros metales no ferrosos,100,$112470,$22494,$21444,$15946,$199030
prospectos,890900557,890900557 - Colombiana De Resinas Sa,C2029 - Fabricación de otros productos químicos n.c.p.,100,$30581,$7645,$8373,$5798,$20924
prospectos,890902566,890902566 - Reposteria Astor Sas,C1081 - Elaboración de productos de panadería,100,$53602,$13401,$22566,$1036,$20789
prospectos,890903475,890903475 - Equipos Gleason Sa,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",100,$89268,$44634,$37264,$23710,$86745
Clientes,890904169,890904169 - Alberto Alvarez S S.A,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,100,$76293,$19073,$70836,$0,$18033
prospectos,890905686,890905686 - Inversiones Pinamar S.A.,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",100,$66182,$66182,$0,,$724920
Clientes,890906752,890906752 - Hojalata Y Laminados S.A.S.,K6619 - Otras actividades auxiliares de las actividades de servicios financieros n.c.p.,100,$26521,$6630,$206,,$1100575
prospectos,890907163,890907163 - Compañia Industrial De Productos Agropecuarios S.A.,C1090 - Elaboración de alimentos preparados para animales,100,$1720642,$860321,$220590,$170891,$166012
prospectos,890907288,890907288 - Laboratorios Cero Sas,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",100,$36322,$9080,$22539,$49,$14893
Clientes,890908493,890908493 - Comestibles Dan Sa,C1011 - Procesamiento y conservación de carne y productos cárnicos,100,$837497,$167499,$175297,$105710,$208892
prospectos,890909034,890909034 - Tierra Grata & Co S.A.S.,F4111 - Construcción de edificios residenciales,100,$255960,$51192,$27186,$117127,$62736
prospectos,890910591,890910591 - Explanan Sas,F4210 - Construcción de carreteras y vías de ferrocarril,100,$594938,$148735,$38532,$82264,$317661
prospectos,890911899,890911899 - Occidental De Empaques S.A.S,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",100,$272660,$54532,$57820,$262,$871005
prospectos,890912221,890912221 - Pca Productora Y Comercializadora De Alimentos Sas,C1040 - Elaboración de productos lácteos,100,$248817,$62204,$151810,$7005,$38581
prospectos,890912995,890912995 - Grupo Roldan S.A.S,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100,$167044,$41761,$41857,$20580,$34380
Clientes,890914979,890914979 - Proquident S.A,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",100,$329984,$82496,$113754,$30086,$111749
prospectos,890916324,890916324 - Industrias Genio Sas,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",100,$187282,$46820,$37066,$66357,$39468
Clientes,890918272,890918272 - Aceros Industriales S.A.S En Reorganizacion,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,100,$364605,$72921,$73356,$132104,$12034
Clientes,890919437,890919437 - Rymel Ingenieria Electrica S.A.S.,"C2711 - Fabricación de motores, generadores y transformadores eléctricos",100,$1020542,$204108,$382992,$28939,$570186
prospectos,890921974,890921974 - Agencia De Aduanas Mariano Roldan Sa Nivel 1 Bic,H5229 - Otras actividades complementarias al transporte,100,$59769,$11954,$0,$31854,$30736
prospectos,890923922,890923922 - Empresa De Cosmeticos Y Servicios S.A,"C2023 - Fabricación de jabones y detergentes, preparados para limpiar y pulir; perfumes y preparados de tocador",100,$91811,$22953,$16719,$2700,$23999
prospectos,890925394,890925394 - Conalquipo Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",100,$32090,$8022,$0,$3227,$30618
Clientes,890926122,890926122 - Flores De Oriente C.I Sas En Reorganizacion,A0125 - Cultivo de flor de corte,100,$154508,$30902,$44734,$55893,$99850
Clientes,890926766,890926766 - Comercializadora Internacional Banacol De Colombia S.A.S. En Reorganizacion,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,100,$3168032,$633606,$264417,$343035,$1375974
prospectos,890928110,890928110 - Surtialimentos S.A.S.,"G4722 - Comercio al por menor de leche, productos lácteos y huevos, en establecimientos especializados",100,$372609,$93152,$45316,$822,$14999
Clientes,890928929,890928929 - Polikem Sas,C2011 - Fabricación de sustancias y productos químicos básicos,100,$164714,$41178,$37830,$28781,$41912
prospectos,890929052,890929052 - Grupo Agenciauto S.A.,K6494 - Otras actividades de distribución de fondos,100,$19974,$3995,$12387,$55420,$113781
Clientes,890929073,890929073 - Ronelly Sas,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100,$260414,$65103,$56367,$12717,$93587
prospectos,890930086,890930086 - Artextil Sas,C1313 - Acabado de productos textiles,100,$420735,$84147,$136561,$63146,$306971
prospectos,890932134,890932134 - Calderas Jct Sas,"C2513 - Fabricación de generadores de vapor, excepto calderas de agua caliente para calefacción central",100,$78282,$19570,$21818,$5889,$35839
prospectos,890932279,890932279 - C.I. Iblu Sas,"G4641 - Comercio al por mayor de productos textiles, productos confeccionados para uso doméstico",100,$1006001,$251500,$159678,$780579,$230466
prospectos,890932730,890932730 - Construcciones Y Tractores Sas,F4210 - Construcción de carreteras y vías de ferrocarril,100,$137317,$68658,$10677,$3646,$50802
prospectos,890934054,890934054 - Vinculamos Sas,N7820 - Actividades de empresas de servicios temporales,100,$200282,$50071,$14131,$6515,$8536
prospectos,890934395,890934395 - Industrias Alimenticias Perman Sa,C1081 - Elaboración de productos de panadería,100,$568623,$142156,$114129,$91197,$121423
prospectos,890935064,890935064 - Tm Codemaco Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100,$46481,$11620,$11274,$6500,($3398)
prospectos,890936909,890936909 - Distribuidora De Quimicos Industriales S.A.,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",100,$272956,$68239,$72475,$16954,$57758
prospectos,890938011,890938011 - Factor  Seguridad Ingenieros Sas,F4290 - Construcción de otras obras de ingeniería civil,100,$3621,$905,($4353),,$22673
prospectos,890940122,890940122 - Industrindustria Mercadeo Y Color Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100,$364930,$121643,$170515,$254293,$58633
prospectos,890940683,890940683 - Furima S.A.S,C2431 - Fundición de hierro y de acero,100,$37730,$9433,$11571,$1510,$21922
prospectos,890941108,890941108 - Constructora Guigo S.A.S,F4111 - Construcción de edificios residenciales,100,$50013,$25007,$8571,$3509,$28859
prospectos,891301549,891301549 - Nutrientes Avicolas S.A.S.,A0145 - Cría de aves de corral,100,$1376963,$275393,$232044,$525025,$402557
prospectos,891401781,891401781 - Avinco S.A.S.,I5611 - Expendio a la mesa de comidas preparadas,100,$19743,$19743,$11220,$222,($3943)
prospectos,891900196,891900196 - Ingenio Carmelita Sa,C1071 - Elaboración y refinación de azúcar,100,$1437735,$287547,$289463,$221873,$820638
prospectos,891903664,891903664 - Electro Ingenieria Sas,F4321 - Instalaciones eléctricas,100,$198261,$49565,$79523,$16707,$80864
prospectos,892300678,892300678 - Eticos Serrano  Gomez Ltda,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",100,$6074921,$1214984,$1379691,$295235,$670256
prospectos,900013854,900013854 - Uniformes Nacionales Sas,"C1410 - Confección de prendas de vestir, excepto prendas de piel",100,$15085,$3771,$2729,$9570,$1953
prospectos,900021259,900021259 - Tocar S.A.,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",100,$304468,$60894,$53595,$48441,$60221
prospectos,900027149,900027149 - C.I. Coindex S.A.,G4610 - Comercio al por mayor a cambio de una retribución o por contrata,100,,,$0,$375,$523
prospectos,900027761,900027761 - Contexto Legal S.A.,M6910 - Actividades jurídicas,100,$43415,$10854,$10466,$2678,$13667
prospectos,900037764,900037764 - Vemega Sas,"M7490 - Otras actividades profesionales, científicas y técnicas n.c.p.",100,$20623,$5156,$0,$17,$175686
prospectos,900040346,900040346 - Hostdime.Com.Co S.A.S,"J6311 - Procesamiento de datos, alojamiento (hosting) y actividades relacionadas",100,$70943,$23648,$43039,$59737,$20724
Clientes,900041392,900041392 - Inversiones Viajes & Viajes Sas,N7911 - Actividades de las agencias de viaje,100,$31994,$7999,$0,$10707,$2983
prospectos,900047874,900047874 - Grupo Afin Farmaceutica Sas Bic,"G4645 - Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador",100,$643295,$214432,$83130,$17791,$107215
prospectos,900054055,900054055 - Global Networks Solutions Sas,J6209 - Otras actividades de tecnologías de información y actividades de servicios informáticos,100,$104558,$26140,$24551,$8325,$14359
prospectos,900060570,900060570 - Alianza Comercial De Seguros Ltda Agencia De Seguros,K6521 - Servicios de seguros sociales de salud,100,$14756,$3689,$0,,$25570
prospectos,900061096,900061096 - Ferraceros Sas,C2511 - Fabricación de productos metálicos para uso estructural,100,$74431,$18608,$16864,$10098,$63669
prospectos,900067125,900067125 - Frigorificos Ganaderos De Colombia S A - En Reorganizacion,C1011 - Procesamiento y conservación de carne y productos cárnicos,100,$488166,$97633,$76501,$89580,$670989
prospectos,900078051,900078051 - Publicidad Movil De Colombia Sas,N8230 - Organización de convenciones y eventos comerciales,100,$35316,$8829,$11128,$11005,$26010
prospectos,900087412,900087412 - Total Credito S.A.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",100,$19052,$6351,$0,$694,$17179
prospectos,900104976,900104976 - Arreservis S.A.S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,100,$3212,$3212,$2933,$0,$13288
