PROSPECTOS.Fuente,NIT,Nit-Razon Social,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),UT,02.Ingreso Actividades Ordinarias,02.Promedio de Ingreso Actividades Ordinarias,05. Utilidad Bruta,01. Deuda,01.Patrimonio
,830131312,830131312 - Agroinsumos El Condado Sa,"G4664 - Comercio al por mayor de productos químicos básicos, cauchos y plásticos en formas primarias y productos químicos de uso agropecuario",,$508911,$127228,$47373,$14013,$156390
,830132153,830132153 - Aica Tecnología Sas,"G4651 - Comercio al por mayor de computadores, equipo periférico y programas de informática",,$27298,$6824,$13275,,($14696)
,830132818,830132818 - Gessa Sas,C2920 - Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques,,$1970,$657,$64,$717,$22821
,830133722,830133722 - Rosmi Sas,G4631 - Comercio al por mayor de productos alimenticios,,$196380,$49095,$48042,$40348,$47625
,830135099,830135099 - Apami Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$5631,$1408,$0,,$128223
,830135493,830135493 - Cr Proyectos Civiles Sas,F4290 - Construcción de otras obras de ingeniería civil,,$12670,$3167,$11629,,$4169
,830135863,830135863 - Carlos Medina Concretos Sociedad Por Acciones Simplificada Inversiones Veluva Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$4936,$1645,$12,$780,$17707
,830135980,830135980 - Globaol Oil Lubricantes Sas,C1921 - Fabricación de productos de la refinación del petróleo,,$190709,$47677,$38001,$18415,$46323
,830136225,830136225 - Aluminesa Sa,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$813,$203,$423,$825,$427
,830136984,830136984 - Constructora Vmj Sas,F4290 - Construcción de otras obras de ingeniería civil,,$1915,$958,$961,,$4567
,830137526,830137526 - Poliempak Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$264291,$66073,$59700,$47743,$64109
,830137637,830137637 - Inversiones Suarez Cortes Y Cia S En C En Reorganizacion,G4631 - Comercio al por mayor de productos alimenticios,,$59,$20,$0,,$107979
,830140094,830140094 - Inversiones Bellaflor Ltda,A0125 - Cultivo de flor de corte,,$3812,$953,$105,$5963,$3658
,830142081,830142081 - Greenpack Sas En Reorganizacion,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",,$5638,$5638,($93),$119,($2214)
,830142604,830142604 - Tc Importaciones Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$24679,$6170,$6364,$7822,$13001
,830143647,830143647 - Bandtek Sas,C2212 - Reencauche de llantas usadas,,$18779,$9390,$3532,$9,($2205)
,830144306,830144306 - Big Market Sas,G4631 - Comercio al por mayor de productos alimenticios,,$110362,$27591,$16129,$3411,$16567
,830144720,830144720 - Ci Global Business Sa,C1089 - Elaboración de otros productos alimenticios n.c.p.,,$1998,$1998,$480,$1942,($623)
,830144787,830144787 - El Milagro De Las Flores Sas,A0125 - Cultivo de flor de corte,,$96889,$24222,$15241,$4868,$29902
,830147413,830147413 - Comercializadora 3G E.U,G4669 - Comercio al por mayor de otros productos n.c.p.,,$14143,$4714,$3879,$236,$5320
,830500198,830500198 - La Colina Brands Sas,A0145 - Cría de aves de corral,,,,$0,$73,$862
,830500381,830500381 - Maserpet Ltda.,C2029 - Fabricación de otros productos químicos n.c.p.,,$37889,$9472,$19271,$24924,$18241
,830500675,830500675 - Proyecta Arquitectos Ingenieros Sas,F4290 - Construcción de otras obras de ingeniería civil,,$33712,$8428,$7674,,$23884
,830501605,830501605 - Makand Sas,"A0113 - Cultivo de hortalizas, raíces y tubérculos",,$88561,$44281,$14535,$3803,$4855
,830504035,830504035 - Ardeco Sas,M7112 - Actividades de ingeniería y otras actividades conexas de consultoría técnica,,$27556,$6889,$5032,$1334,$6976
,830505329,830505329 - Constructora El Bosque Sas,F4111 - Construcción de edificios residenciales,,$0,$0,$0,$132,$2349
,830507118,830507118 - Alpa Construcciones Sas,F4312 - Preparación del terreno,,$129790,$32447,$58275,$10290,$200568
,830507195,830507195 - Yasa Sas,A0125 - Cultivo de flor de corte,,$69918,$17480,$23350,$26983,$40343
,830507387,830507387 - Metrolinea S.A. En Reestructuracion,H4921 - Transporte de pasajeros,,$4330,$4330,$0,$0,($194440)
,830507844,830507844 - Inversiones Duman En Reorganizacion,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$365,$91,$195,,$8923
,830508161,830508161 - Castañeda & Abello S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$755,$755,$537,$4242,$3670
,830508167,830508167 - Comercializadora Rumbos Sas,G4731 - Comercio al por menor de combustible para automotores,,$72670,$18168,$20287,$59,$32591
,830508914,830508914 - Productos Medicos Veterinarios Sa Promevet Sa,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,$19913,$4978,$10044,$12,$8027
,830509703,830509703 - Parque Finka De La Sabana Sas,R9321 - Actividades de parques de atracciones y parques temáticos,,$7152,$1788,$217,$28436,($5353)
,830509713,830509713 - Agropecuaria El Bufalo Sa,A0141 - Cría de ganado bovino y bufalino,,$495,$165,$178,$47581,$69153
,830510428,830510428 - Construcciones Jr Sas,F4112 - Construcción de edificios no residenciales,,$3809,$1270,$1840,,$1720
,830510783,830510783 - Power Oil & Gas Sas,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,$118156,$29539,$55600,$53604,$159365
,830511044,830511044 - Growing Network Sas,"J6201 - Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas)",,$33576,$8394,$33525,$0,$59065
,830511431,830511431 - Retambores Ltda,G4690 - Comercio al por mayor no especializado,,$0,$0,$0,$722,$1603
,830511486,830511486 - Salazar Rey Y Compañia S.C.A.,A0141 - Cría de ganado bovino y bufalino,,$25355,$6339,$21383,$99,$329743
,830512347,830512347 - Concremovil S.A.S,"C2395 - Fabricación de artículos de hormigón, cemento y yeso",,$479841,$119960,$62334,$61028,$36924
,830512846,830512846 - Inversiones G&G S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$247,$62,$0,$630,$18026
,830513925,830513925 - Distribuidor Malayo Sas,G4649 - Comercio al por mayor de otros utensilios domésticos n.c.p.,,$36046,$9011,$16068,$5139,$9339
,830514070,830514070 - Ruitoque Golf Country Club Sas,R9312 - Actividades de clubes deportivos,,$28507,$7127,$16732,$2869,$2619
,830514344,830514344 - Inversiones  Guiner  Ltda,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3366,$841,$0,,$17757
,830514374,830514374 - Estacion De Servicios El Diamante Sas,G4731 - Comercio al por menor de combustible para automotores,,$257,$129,$0,$1714,($41)
,830514578,830514578 - Empresa Manufacturera De Empaques Plasticos Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$55424,$13856,$13791,$4872,$32277
,830514973,830514973 - Lubricantes Del Pais S.A.S,"G4732 - Comercio al por menor de lubricantes (aceites, grasas), aditivos y productos de limpieza para vehículos automotores",,$218608,$54652,$41266,$3062,$56701
,830515126,830515126 - Comercializadora Dh  Ltda,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,,$33826,$8457,$20218,$56,$6883
,830515132,830515132 - Antuel S.A.S.,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",,$47969,$11992,$0,$4000,$236710
,832000525,832000525 - Mare Ltda,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$350997,$87749,$48712,$11428,$39026
,832000722,832000722 - Brick Factory Sas,C2392 - Fabricación de materiales de arcilla para la construcción,,$15819,$3955,$4946,$1121,$22330
,832000964,832000964 - Multiservicios Sanchez Vargas Ltda,G4731 - Comercio al por menor de combustible para automotores,,$55788,$13947,$6771,$8,$7597
,832001034,832001034 - Metalmecanica Mendez Sas,C2823 - Fabricación de maquinaria para la metalurgia,,$30091,$7523,$7407,$5908,$33519
,832001178,832001178 - Agroplast Sas,C2229 - Fabricación de artículos de plástico n.c.p.,,$44468,$11117,$8963,$767,$19092
,832001334,832001334 - Princex Ci De Colombia Sas En Reorganizacion,"N7730 - Alquiler y arrendamiento de otros tipos de maquinaria, equipo y bienes tangibles n.c.p.",,$556,$139,$0,$2264,($3074)
,832001401,832001401 - Wire Col Sas Conductores Electricos De Colombia,C2731 - Fabricación de hilos y cables eléctricos y de fibra óptica,,$33186,$8296,$5471,$2284,$26946
,832001729,832001729 - Agroaromas Sas,A0128 - Cultivo de especias y de plantas aromáticas y medicinales,,$119246,$29812,$28807,$465,$87449
,832002219,832002219 - Inversiones Paan Sas,F4210 - Construcción de carreteras y vías de ferrocarril,,$0,$0,$0,,$18461
,832002421,832002421 - Cgr Biotecnologia Reproductiva Sas,A0162 - Actividades de apoyo a la ganadería,,$3704,$926,$1461,$39,$13201
,832002461,832002461 - Ladrillera Gredos Sas,C2392 - Fabricación de materiales de arcilla para la construcción,,$24067,$6017,$4342,$1735,$15810
,832002803,832002803 - Forestal Cimitarra  Sa,"C1610 - Aserrado, acepillado e impregnación de la madera",,$43097,$10774,$6552,$9820,$30870
,832003091,832003091 - Agroandina S. En C.S.,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1239,$310,$910,$24427,$2332
,832003213,832003213 - Promotora De Negocios Mendez  Proneg Sas,F4111 - Construcción de edificios residenciales,,$2294,$573,$0,$862,$10526
,832003310,832003310 - Drogas Central Descuentos Y Cia Ltda,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",,$33482,$8371,$7141,$124,$8314
,832003508,832003508 - Servicios A Colegios Sociedad Anonima,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$408,$102,$251,,$21904
,832003552,832003552 - Trazos Y Señales Sas,F4329 - Otras instalaciones especializadas,,$96,$48,$48,,$8608
,832003626,832003626 - Sociedad Masilures Sas,G4731 - Comercio al por menor de combustible para automotores,,$44840,$11210,$7157,$778,$8873
,832003864,832003864 - Comercial Santa Ines Limitada,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$825,$206,$0,$111,$6367
,832003882,832003882 - Schott Envases Farmacèuticos Sas,C2310 - Fabricación de vidrio y productos de vidrio,,$239744,$47949,$75064,$2874,$137642
,832004045,832004045 - Namaste Ramirez & Compañia S En C,P8530 - Establecimientos que combinan diferentes niveles de educación,,$51864,$12966,$32734,$275,$52449
,832004155,832004155 - Linexport Sas,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$1423,$356,$0,$0,$53608
,832004175,832004175 - Servicios Proyectos Y Construcciones Sas,L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,,$232,$58,$0,$220,$11836
,832004366,832004366 - Leches De Simijaca  Ledesim S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,$71254,$17813,$8416,$235,$7621
,832004397,832004397 - Inversiones Camoz Sas,"G4773 - Comercio al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en establecimientos especializados",,$126122,$31531,$32509,$16581,$33037
,832004742,832004742 - Para Tractomulas Gl Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$17692,$4423,$2347,$73,$6515
,832005021,832005021 - Veterinaria Y Agricola Sas,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,,$5364,$1788,$2038,$137,$1670
,832005060,832005060 - Agregados El Triangulo Sas**,"B0811 - Extracción de piedra, arena, arcillas comunes, yeso y anhidrita",,$11941,$2985,$2967,$473,$9552
,832005076,832005076 - Geoconstrucciones Limitada,F4290 - Construcción de otras obras de ingeniería civil,,$14396,$3599,$3448,$426,$12539
,832005258,832005258 - Rafael Torres Sanabria Cia S En C,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$5370,$1342,$0,,$42386
,832005277,832005277 - Agropecuaria La Pradera S.A.S,G4631 - Comercio al por mayor de productos alimenticios,,$64617,$16154,$7007,$5818,$2442
,832005289,832005289 - Sanec Ltda,F4210 - Construcción de carreteras y vías de ferrocarril,,$598,$598,$426,,$1825
,832005340,832005340 - Comercializadora Nueva Vision Agropecuaria Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$87079,$21770,$11112,$16555,$13796
,832005759,832005759 - Llantas La Sabana De Cha Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$15033,$3758,$3701,$2317,$4086
,832005858,832005858 - Berbea E Hijos S A S,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,,$3242,$810,$0,,$2199
,832005910,832005910 - Autocentro Soacha Sas,G4731 - Comercio al por menor de combustible para automotores,,$139587,$34897,$7673,$633,$19745
,832006034,832006034 - Pleximundo Sas,F4290 - Construcción de otras obras de ingeniería civil,,$22980,$5745,$5360,$3641,$11267
,832006435,832006435 - Laboratorios Gusing 100% Productos Naturales Y Homeopaticos Sas,"C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",,$21361,$5340,$9176,$734,$16327
,832006568,832006568 - Catedral De Sal De Zipaquira,R9329 - Otras actividades recreativas y de esparcimiento n.c.p.,,$7352,$2451,$0,$0,$15021
,832006798,832006798 - Procesos Y Aditivos Especiales S A S,C2012 - Fabricación de abonos y compuestos inorgánicos nitrogenados,,$27427,$6857,$8291,$73,$19780
,832007123,832007123 - Acero Cuellar E Hijos Sas,C2410 - Industrias básicas de hierro y de acero,,$9681,$9681,$3757,$1154,$12507
,832007400,832007400 - Productora Y Distribuidora De Productos Lacteos Y Comestibles Sas,C1089 - Elaboración de otros productos alimenticios n.c.p.,,$250,$125,$122,$4953,$17041
,832007472,832007472 - Horzon Sas,G4731 - Comercio al por menor de combustible para automotores,,$89519,$22380,$11528,$23235,$26018
,832007855,832007855 - P3 Carboneras Los Pinos Sas,"G4661 - Comercio al por mayor de combustibles sólidos, líquidos, gaseosos y productos conexos",,$399046,$99762,$59222,$16918,$75902
,832007865,832007865 - Cadiep Distribuciones S A S,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$53375,$13344,$12385,$7647,$16239
,832008292,832008292 - Estacion De Servicio La Paz Sas,G4731 - Comercio al por menor de combustible para automotores,,$42543,$10636,$6720,$17199,$20751
,832008540,832008540 - Makro Construcciones Sas,F4111 - Construcción de edificios residenciales,,$9170,$2293,$8531,,$111880
,832008555,832008555 - Atlantis Autopartes Sas,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",,$103527,$25882,$46091,$32552,$69452
,832008711,832008711 - Reciclaje Excedentes E Incineraciones Industriales Reii Sas Reciclaje Excedentes E Incineraciones Industriales Reii Sas,E3822 - Tratamiento y disposición de desechos peligrosos,,$0,$0,$0,$0,$4675
,832008716,832008716 - Mcd Agroin Sas,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",,$32444,$8111,$11712,$2352,$5648
,832008769,832008769 - Semilleros Para El Futuro Sas,P8512 - Educación preescolar,,$20805,$5201,$13266,$2522,$13132
,832009115,832009115 - Mundifloral & Cia Sas,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,,$35028,$8757,$7030,$1567,$2727
,832009379,832009379 - Ttrocha Ruta Y Cross Ltda,"G4541 - Comercio de motocicletas y de sus partes, piezas y accesorios",,$44038,$11009,$8328,$2225,$13366
,832009493,832009493 - Marmoles El Dorado S.A,"C2396 - Corte, tallado y acabado de la piedra",,,,$0,,$5987
,832009646,"832009646 - Integracion Servicampo S,A",G4631 - Comercio al por mayor de productos alimenticios,,$46627,$11657,$7419,$5863,$16156
